,image,label
3957,not_mask/02016.jpg,not_mask
12877,incorrect_mask/04826_Mask_Mouth_Chin.jpg,incorrect_mask
5696,correct_mask/02499_Mask.jpg,correct_mask
1243,not_mask/00273.jpg,not_mask
12104,incorrect_mask/03510_Mask_Mouth_Chin.jpg,incorrect_mask
13777,incorrect_mask/01276_Mask_Mouth_Chin.jpg,incorrect_mask
8940,correct_mask/correct_mask_000385.jpg,correct_mask
941,not_mask/01003.jpg,not_mask
10119,incorrect_mask/00366_Mask_Chin.jpg,incorrect_mask
3346,not_mask/03220.jpg,not_mask
2657,not_mask/02246.jpg,not_mask
14339,incorrect_mask/01810_Mask_Mouth_Chin.jpg,incorrect_mask
11643,incorrect_mask/04551_Mask_Mouth_Chin.jpg,incorrect_mask
5326,correct_mask/04288_Mask.jpg,correct_mask
9586,correct_mask/correct_mask_000305.jpg,correct_mask
6578,correct_mask/01135_Mask.jpg,correct_mask
2799,not_mask/02359.jpg,not_mask
4306,not_mask/00039.jpg,not_mask
10606,incorrect_mask/00230_Mask_Mouth_Chin.jpg,incorrect_mask
14030,incorrect_mask/aug_309.jpg,incorrect_mask
7244,correct_mask/04746_Mask.jpg,correct_mask
298,not_mask/01123.jpg,not_mask
11966,incorrect_mask/00154_Mask_Mouth_Chin.jpg,incorrect_mask
3823,not_mask/01379.jpg,not_mask
9712,correct_mask/00853_Mask.jpg,correct_mask
7977,correct_mask/correct_mask_001063.jpg,correct_mask
2035,not_mask/01820.jpg,not_mask
4039,not_mask/03115.jpg,not_mask
13799,incorrect_mask/02641_Mask_Mouth_Chin.jpg,incorrect_mask
10514,incorrect_mask/02900_Mask_Mouth_Chin.jpg,incorrect_mask
1499,not_mask/02508.jpg,not_mask
3512,not_mask/04213.jpg,not_mask
14548,incorrect_mask/04540_Mask_Mouth_Chin.jpg,incorrect_mask
8362,correct_mask/01283_Mask.jpg,correct_mask
6828,correct_mask/03238_Mask.jpg,correct_mask
7130,correct_mask/00431_Mask.jpg,correct_mask
11355,incorrect_mask/01879_Mask_Mouth_Chin.jpg,incorrect_mask
8986,correct_mask/02087_Mask.jpg,correct_mask
4085,not_mask/00070.jpg,not_mask
242,not_mask/04618.jpg,not_mask
14221,incorrect_mask/02904_Mask_Mouth_Chin.jpg,incorrect_mask
1644,not_mask/02438.jpg,not_mask
7371,correct_mask/01755_Mask.jpg,correct_mask
9243,correct_mask/03315_Mask.jpg,correct_mask
5594,correct_mask/03789_Mask.jpg,correct_mask
10996,incorrect_mask/04349_Mask_Chin.jpg,incorrect_mask
10044,incorrect_mask/04187_Mask_Mouth_Chin.jpg,incorrect_mask
5231,correct_mask/correct_mask_000467.jpg,correct_mask
2076,not_mask/00585.jpg,not_mask
4103,not_mask/00919.jpg,not_mask
7493,correct_mask/correct_mask_000334.jpg,correct_mask
5968,correct_mask/03023_Mask.jpg,correct_mask
12251,incorrect_mask/03164_Mask_Mouth_Chin.jpg,incorrect_mask
11583,incorrect_mask/02773_Mask_Chin.jpg,incorrect_mask
3966,not_mask/01055.jpg,not_mask
10154,incorrect_mask/04629_Mask_Mouth_Chin.jpg,incorrect_mask
14354,incorrect_mask/04175_Mask_Mouth_Chin.jpg,incorrect_mask
13756,incorrect_mask/04006_Mask_Mouth_Chin.jpg,incorrect_mask
6754,correct_mask/03100_Mask.jpg,correct_mask
9726,incorrect_mask/01448_Mask_Mouth_Chin.jpg,incorrect_mask
8910,correct_mask/04609_Mask.jpg,correct_mask
12194,incorrect_mask/00575_Mask_Mouth_Chin.jpg,incorrect_mask
4078,not_mask/04453.jpg,not_mask
7754,correct_mask/00625_Mask.jpg,correct_mask
2778,not_mask/03906.jpg,not_mask
4603,not_mask/02112.jpg,not_mask
4932,not_mask/02491.jpg,not_mask
1985,not_mask/00993.jpg,not_mask
3861,not_mask/01226.jpg,not_mask
7774,correct_mask/correct_mask_001771.jpg,correct_mask
325,not_mask/04709.jpg,not_mask
13761,incorrect_mask/01372_Mask_Mouth_Chin.jpg,incorrect_mask
6394,correct_mask/correct_mask_001099.jpg,correct_mask
10990,incorrect_mask/00509_Mask_Mouth_Chin.jpg,incorrect_mask
4054,not_mask/04172.jpg,not_mask
2237,not_mask/04162.jpg,not_mask
5229,correct_mask/04835_Mask.jpg,correct_mask
4571,not_mask/00594.jpg,not_mask
7454,correct_mask/03437_Mask.jpg,correct_mask
1268,not_mask/04741.jpg,not_mask
864,not_mask/00143.jpg,not_mask
4942,not_mask/04542.jpg,not_mask
2253,not_mask/02487.jpg,not_mask
6010,correct_mask/correct_mask_001615.jpg,correct_mask
6911,correct_mask/01981_Mask.jpg,correct_mask
11571,incorrect_mask/aug_2.jpg,incorrect_mask
6998,correct_mask/correct_mask_000229.jpg,correct_mask
371,not_mask/02715.jpg,not_mask
10498,incorrect_mask/00401_Mask_Mouth_Chin.jpg,incorrect_mask
7940,correct_mask/00493_Mask.jpg,correct_mask
609,not_mask/03102.jpg,not_mask
4651,not_mask/01875.jpg,not_mask
12267,incorrect_mask/03214_Mask_Mouth_Chin.jpg,incorrect_mask
11440,incorrect_mask/01361_Mask_Chin.jpg,incorrect_mask
14519,incorrect_mask/01519_Mask_Chin.jpg,incorrect_mask
11020,incorrect_mask/aug_454.jpg,incorrect_mask
2364,not_mask/01702.jpg,not_mask
7766,correct_mask/02494_Mask.jpg,correct_mask
7148,correct_mask/04001_Mask.jpg,correct_mask
3789,not_mask/02219.jpg,not_mask
10701,incorrect_mask/00787_Mask_Mouth_Chin.jpg,incorrect_mask
5581,correct_mask/04896_Mask.jpg,correct_mask
9063,correct_mask/04867_Mask.jpg,correct_mask
5060,correct_mask/02730_Mask.jpg,correct_mask
14380,incorrect_mask/03291_Mask_Mouth_Chin.jpg,incorrect_mask
12906,incorrect_mask/01321_Mask_Mouth_Chin.jpg,incorrect_mask
8671,correct_mask/04582_Mask.jpg,correct_mask
662,not_mask/04232.jpg,not_mask
10472,incorrect_mask/04638_Mask_Mouth_Chin.jpg,incorrect_mask
13573,incorrect_mask/01831_Mask_Mouth_Chin.jpg,incorrect_mask
2776,not_mask/04071.jpg,not_mask
4535,not_mask/03961.jpg,not_mask
7189,correct_mask/00048_Mask.jpg,correct_mask
10730,incorrect_mask/02619_Mask_Mouth_Chin.jpg,incorrect_mask
5573,correct_mask/03730_Mask.jpg,correct_mask
6135,correct_mask/00629_Mask.jpg,correct_mask
4427,not_mask/04238.jpg,not_mask
5247,correct_mask/03942_Mask.jpg,correct_mask
10164,incorrect_mask/00525_Mask_Mouth_Chin.jpg,incorrect_mask
3981,not_mask/01291.jpg,not_mask
7825,correct_mask/correct_mask_000196.jpg,correct_mask
2669,not_mask/01636.jpg,not_mask
3977,not_mask/02049.jpg,not_mask
279,not_mask/02209.jpg,not_mask
10873,incorrect_mask/00877_Mask_Mouth_Chin.jpg,incorrect_mask
8718,correct_mask/03220_Mask.jpg,correct_mask
7452,correct_mask/correct_mask_002168.jpg,correct_mask
5197,correct_mask/00735_Mask.jpg,correct_mask
13078,incorrect_mask/00755_Mask_Mouth_Chin.jpg,incorrect_mask
13662,incorrect_mask/00929_Mask_Mouth_Chin.jpg,incorrect_mask
4155,not_mask/01846.jpg,not_mask
9897,incorrect_mask/04650_Mask_Mouth_Chin.jpg,incorrect_mask
4883,not_mask/00616.jpg,not_mask
5807,correct_mask/04422_Mask.jpg,correct_mask
3809,not_mask/00728.jpg,not_mask
8713,correct_mask/04911_Mask.jpg,correct_mask
11500,incorrect_mask/01472_Mask_Mouth_Chin.jpg,incorrect_mask
4683,not_mask/00515.jpg,not_mask
9967,incorrect_mask/00327_Mask_Mouth_Chin.jpg,incorrect_mask
13138,incorrect_mask/01221_Mask_Mouth_Chin.jpg,incorrect_mask
10802,incorrect_mask/00261_Mask_Mouth_Chin.jpg,incorrect_mask
5593,correct_mask/04962_Mask.jpg,correct_mask
10572,incorrect_mask/01001_Mask_Mouth_Chin.jpg,incorrect_mask
6897,correct_mask/01080_Mask.jpg,correct_mask
4563,not_mask/04156.jpg,not_mask
8376,correct_mask/correct_mask_000265.jpg,correct_mask
9075,correct_mask/04699_Mask.jpg,correct_mask
9316,correct_mask/correct_mask_001562.jpg,correct_mask
1269,not_mask/02369.jpg,not_mask
2350,not_mask/00154.jpg,not_mask
8745,correct_mask/00438_Mask.jpg,correct_mask
1384,not_mask/01621.jpg,not_mask
9698,correct_mask/01243_Mask.jpg,correct_mask
5856,correct_mask/03767_Mask.jpg,correct_mask
297,not_mask/00581.jpg,not_mask
8635,correct_mask/03410_Mask.jpg,correct_mask
13355,incorrect_mask/02038_Mask_Mouth_Chin.jpg,incorrect_mask
12749,incorrect_mask/00202_Mask_Mouth_Chin.jpg,incorrect_mask
9616,correct_mask/03866_Mask.jpg,correct_mask
2077,not_mask/00848.jpg,not_mask
10671,incorrect_mask/02647_Mask_Mouth_Chin.jpg,incorrect_mask
13486,incorrect_mask/01625_Mask_Mouth_Chin.jpg,incorrect_mask
2229,not_mask/03516.jpg,not_mask
2842,not_mask/04136.jpg,not_mask
2537,not_mask/00480.jpg,not_mask
194,not_mask/01149.jpg,not_mask
12158,incorrect_mask/00217_Mask_Mouth_Chin.jpg,incorrect_mask
7362,correct_mask/04842_Mask.jpg,correct_mask
6636,correct_mask/01130_Mask.jpg,correct_mask
7498,correct_mask/correct_mask_000905.jpg,correct_mask
4042,not_mask/03693.jpg,not_mask
6553,correct_mask/00002_Mask.jpg,correct_mask
5505,correct_mask/correct_mask_000493.jpg,correct_mask
6854,correct_mask/04173_Mask.jpg,correct_mask
6761,correct_mask/correct_mask_001769.jpg,correct_mask
5300,correct_mask/correct_mask_001575.jpg,correct_mask
11322,incorrect_mask/00891_Mask_Chin.jpg,incorrect_mask
320,not_mask/01410.jpg,not_mask
7135,correct_mask/correct_mask_000962.jpg,correct_mask
1371,not_mask/00029.jpg,not_mask
14395,incorrect_mask/01415_Mask_Mouth_Chin.jpg,incorrect_mask
2654,not_mask/04921.jpg,not_mask
14446,incorrect_mask/02893_Mask_Mouth_Chin.jpg,incorrect_mask
3398,not_mask/02996.jpg,not_mask
8532,correct_mask/00081_Mask.jpg,correct_mask
9376,correct_mask/correct_mask_001412.jpg,correct_mask
11952,incorrect_mask/02495_Mask_Mouth_Chin.jpg,incorrect_mask
10338,incorrect_mask/02730_Mask_Mouth_Chin.jpg,incorrect_mask
12314,incorrect_mask/aug_186.jpg,incorrect_mask
926,not_mask/02924.jpg,not_mask
244,not_mask/03271.jpg,not_mask
7469,correct_mask/02122_Mask.jpg,correct_mask
8207,correct_mask/correct_mask_001269.jpg,correct_mask
143,not_mask/03737.jpg,not_mask
5983,correct_mask/03065_Mask.jpg,correct_mask
8151,correct_mask/03005_Mask.jpg,correct_mask
2363,not_mask/03766.jpg,not_mask
12124,incorrect_mask/03889_Mask_Mouth_Chin.jpg,incorrect_mask
129,not_mask/03149.jpg,not_mask
1161,not_mask/01486.jpg,not_mask
10170,incorrect_mask/00065_Mask_Mouth_Chin.jpg,incorrect_mask
14364,incorrect_mask/aug_187.jpg,incorrect_mask
5953,correct_mask/04704_Mask.jpg,correct_mask
287,not_mask/00560.jpg,not_mask
14624,incorrect_mask/02631_Mask_Mouth_Chin.jpg,incorrect_mask
5308,correct_mask/01513_Mask.jpg,correct_mask
8681,correct_mask/02315_Mask.jpg,correct_mask
1170,not_mask/03450.jpg,not_mask
12747,incorrect_mask/01074_Mask_Mouth_Chin.jpg,incorrect_mask
8985,correct_mask/correct_mask_001565.jpg,correct_mask
6792,correct_mask/01102_Mask.jpg,correct_mask
11723,incorrect_mask/01219_Mask_Mouth_Chin.jpg,incorrect_mask
1859,not_mask/02554.jpg,not_mask
10456,incorrect_mask/02720_Mask_Mouth_Chin.jpg,incorrect_mask
9688,correct_mask/02769_Mask.jpg,correct_mask
6781,correct_mask/03244_Mask.jpg,correct_mask
11956,incorrect_mask/00622_Mask_Mouth_Chin.jpg,incorrect_mask
3121,not_mask/00115.jpg,not_mask
8579,correct_mask/00250_Mask.jpg,correct_mask
1311,not_mask/00727.jpg,not_mask
1032,not_mask/03945.jpg,not_mask
8339,correct_mask/00218_Mask.jpg,correct_mask
12765,incorrect_mask/04693_Mask_Mouth_Chin.jpg,incorrect_mask
6382,correct_mask/04804_Mask.jpg,correct_mask
7910,correct_mask/correct_mask_000800.jpg,correct_mask
931,not_mask/00626.jpg,not_mask
691,not_mask/01645.jpg,not_mask
13036,incorrect_mask/01162_Mask_Mouth_Chin.jpg,incorrect_mask
6364,correct_mask/04909_Mask.jpg,correct_mask
1909,not_mask/01296.jpg,not_mask
13076,incorrect_mask/aug_430.jpg,incorrect_mask
13858,incorrect_mask/04980_Mask_Mouth_Chin.jpg,incorrect_mask
44,not_mask/04441.jpg,not_mask
3939,not_mask/01332.jpg,not_mask
7108,correct_mask/03653_Mask.jpg,correct_mask
4319,not_mask/01436.jpg,not_mask
2965,not_mask/03987.jpg,not_mask
3969,not_mask/01080.jpg,not_mask
13141,incorrect_mask/02264_Mask_Mouth_Chin.jpg,incorrect_mask
9753,incorrect_mask/01937_Mask_Mouth_Chin.jpg,incorrect_mask
12626,incorrect_mask/aug_6.jpg,incorrect_mask
7478,correct_mask/02076_Mask.jpg,correct_mask
6308,correct_mask/03279_Mask.jpg,correct_mask
4159,not_mask/02288.jpg,not_mask
3092,not_mask/03764.jpg,not_mask
11457,incorrect_mask/04344_Mask_Mouth_Chin.jpg,incorrect_mask
7954,correct_mask/correct_mask_001372.jpg,correct_mask
5555,correct_mask/correct_mask_001462.jpg,correct_mask
3982,not_mask/00239.jpg,not_mask
9707,correct_mask/02620_Mask.jpg,correct_mask
6940,correct_mask/correct_mask_001945.jpg,correct_mask
1404,not_mask/00194.jpg,not_mask
3195,not_mask/02348.jpg,not_mask
9233,correct_mask/02389_Mask.jpg,correct_mask
10806,incorrect_mask/aug_421.jpg,incorrect_mask
9527,correct_mask/correct_mask_000079.jpg,correct_mask
969,not_mask/01376.jpg,not_mask
11898,incorrect_mask/03981_Mask_Chin.jpg,incorrect_mask
6543,correct_mask/02446_Mask.jpg,correct_mask
2843,not_mask/01315.jpg,not_mask
2851,not_mask/04345.jpg,not_mask
12077,incorrect_mask/00266_Mask_Chin.jpg,incorrect_mask
12484,incorrect_mask/aug_152.jpg,incorrect_mask
5956,correct_mask/00006_Mask.jpg,correct_mask
12047,incorrect_mask/04019_Mask_Chin.jpg,incorrect_mask
12587,incorrect_mask/00231_Mask_Chin.jpg,incorrect_mask
4471,not_mask/01367.jpg,not_mask
9544,correct_mask/03338_Mask.jpg,correct_mask
11773,incorrect_mask/03284_Mask_Mouth_Chin.jpg,incorrect_mask
1789,not_mask/02623.jpg,not_mask
12131,incorrect_mask/03332_Mask_Mouth_Chin.jpg,incorrect_mask
2059,not_mask/02489.jpg,not_mask
7143,correct_mask/00906_Mask.jpg,correct_mask
9150,correct_mask/02348_Mask.jpg,correct_mask
1902,not_mask/00775.jpg,not_mask
4686,not_mask/03748.jpg,not_mask
13176,incorrect_mask/03640_Mask_Mouth_Chin.jpg,incorrect_mask
8090,correct_mask/00084_Mask.jpg,correct_mask
4922,not_mask/01185.jpg,not_mask
6785,correct_mask/04237_Mask.jpg,correct_mask
13045,incorrect_mask/03799_Mask_Mouth_Chin.jpg,incorrect_mask
75,not_mask/04413.jpg,not_mask
2345,not_mask/01253.jpg,not_mask
6447,correct_mask/03092_Mask.jpg,correct_mask
8430,correct_mask/01610_Mask.jpg,correct_mask
8622,correct_mask/04732_Mask.jpg,correct_mask
4586,not_mask/04983.jpg,not_mask
14117,incorrect_mask/03663_Mask_Mouth_Chin.jpg,incorrect_mask
9438,correct_mask/01499_Mask.jpg,correct_mask
12797,incorrect_mask/00909_Mask_Mouth_Chin.jpg,incorrect_mask
11953,incorrect_mask/04181_Mask_Mouth_Chin.jpg,incorrect_mask
1553,not_mask/01803.jpg,not_mask
5874,correct_mask/04018_Mask.jpg,correct_mask
8432,correct_mask/01125_Mask.jpg,correct_mask
8975,correct_mask/01195_Mask.jpg,correct_mask
12196,incorrect_mask/04510_Mask_Mouth_Chin.jpg,incorrect_mask
14307,incorrect_mask/02242_Mask_Mouth_Chin.jpg,incorrect_mask
11254,incorrect_mask/00069_Mask_Mouth_Chin.jpg,incorrect_mask
5695,correct_mask/correct_mask_001556.jpg,correct_mask
2941,not_mask/03746.jpg,not_mask
11272,incorrect_mask/04151_Mask_Mouth_Chin.jpg,incorrect_mask
11806,incorrect_mask/03720_Mask_Mouth_Chin.jpg,incorrect_mask
7381,correct_mask/02659_Mask.jpg,correct_mask
11817,incorrect_mask/04493_Mask_Mouth_Chin.jpg,incorrect_mask
1620,not_mask/03307.jpg,not_mask
14652,incorrect_mask/01124_Mask_Mouth_Chin.jpg,incorrect_mask
7905,correct_mask/04082_Mask.jpg,correct_mask
10323,incorrect_mask/04635_Mask_Mouth_Chin.jpg,incorrect_mask
11890,incorrect_mask/04475_Mask_Mouth_Chin.jpg,incorrect_mask
6782,correct_mask/03027_Mask.jpg,correct_mask
12876,incorrect_mask/03272_Mask_Mouth_Chin.jpg,incorrect_mask
9809,incorrect_mask/04446_Mask_Mouth_Chin.jpg,incorrect_mask
1609,not_mask/02103.jpg,not_mask
3096,not_mask/02377.jpg,not_mask
2415,not_mask/02617.jpg,not_mask
10274,incorrect_mask/04338_Mask_Mouth_Chin.jpg,incorrect_mask
2017,not_mask/04533.jpg,not_mask
2971,not_mask/02745.jpg,not_mask
14374,incorrect_mask/03235_Mask_Mouth_Chin.jpg,incorrect_mask
3246,not_mask/00599.jpg,not_mask
124,not_mask/00571.jpg,not_mask
1106,not_mask/02126.jpg,not_mask
1814,not_mask/01008.jpg,not_mask
11439,incorrect_mask/04689_Mask_Mouth_Chin.jpg,incorrect_mask
13436,incorrect_mask/01091_Mask_Mouth_Chin.jpg,incorrect_mask
8790,correct_mask/02846_Mask.jpg,correct_mask
2123,not_mask/00477.jpg,not_mask
13774,incorrect_mask/03508_Mask_Mouth_Chin.jpg,incorrect_mask
10256,incorrect_mask/aug_316.jpg,incorrect_mask
10481,incorrect_mask/04891_Mask_Mouth_Chin.jpg,incorrect_mask
8970,correct_mask/00854_Mask.jpg,correct_mask
14177,incorrect_mask/00067_Mask_Mouth_Chin.jpg,incorrect_mask
2197,not_mask/03950.jpg,not_mask
4051,not_mask/02079.jpg,not_mask
1216,not_mask/04793.jpg,not_mask
7701,correct_mask/02350_Mask.jpg,correct_mask
725,not_mask/01218.jpg,not_mask
808,not_mask/04052.jpg,not_mask
10984,incorrect_mask/02494_Mask_Chin.jpg,incorrect_mask
13647,incorrect_mask/aug_290.jpg,incorrect_mask
4906,not_mask/00845.jpg,not_mask
10224,incorrect_mask/00718_Mask_Mouth_Chin.jpg,incorrect_mask
13252,incorrect_mask/01964_Mask_Mouth_Chin.jpg,incorrect_mask
3962,not_mask/01828.jpg,not_mask
11361,incorrect_mask/03898_Mask_Mouth_Chin.jpg,incorrect_mask
2671,not_mask/00928.jpg,not_mask
1764,not_mask/00636.jpg,not_mask
10477,incorrect_mask/03176_Mask_Mouth_Chin.jpg,incorrect_mask
607,not_mask/01076.jpg,not_mask
9225,correct_mask/00982_Mask.jpg,correct_mask
9490,correct_mask/01501_Mask.jpg,correct_mask
3217,not_mask/01168.jpg,not_mask
5737,correct_mask/04287_Mask.jpg,correct_mask
8479,correct_mask/03978_Mask.jpg,correct_mask
2053,not_mask/04361.jpg,not_mask
3164,not_mask/02142.jpg,not_mask
10279,incorrect_mask/aug_542.jpg,incorrect_mask
11231,incorrect_mask/incorrect-mask-45.jpg,incorrect_mask
13043,incorrect_mask/incorrect-mask-25.jpg,incorrect_mask
1657,not_mask/00601.jpg,not_mask
8069,correct_mask/correct_mask_000294.jpg,correct_mask
8644,correct_mask/03585_Mask.jpg,correct_mask
2710,not_mask/03707.jpg,not_mask
13441,incorrect_mask/03080_Mask_Mouth_Chin.jpg,incorrect_mask
7549,correct_mask/03335_Mask.jpg,correct_mask
4266,not_mask/03185.jpg,not_mask
6715,correct_mask/03213_Mask.jpg,correct_mask
422,not_mask/04193.jpg,not_mask
5316,correct_mask/03925_Mask.jpg,correct_mask
8849,correct_mask/00043_Mask.jpg,correct_mask
2845,not_mask/03474.jpg,not_mask
4066,not_mask/02923.jpg,not_mask
14303,incorrect_mask/01800_Mask_Mouth_Chin.jpg,incorrect_mask
5244,correct_mask/correct_mask_000468.jpg,correct_mask
1001,not_mask/02818.jpg,not_mask
4198,not_mask/04950.jpg,not_mask
2418,not_mask/02433.jpg,not_mask
13599,incorrect_mask/00493_Mask_Mouth_Chin.jpg,incorrect_mask
3575,not_mask/00079.jpg,not_mask
6726,correct_mask/correct_mask_001325.jpg,correct_mask
3847,not_mask/01070.jpg,not_mask
961,not_mask/02894.jpg,not_mask
9404,correct_mask/03057_Mask.jpg,correct_mask
10210,incorrect_mask/04587_Mask_Chin.jpg,incorrect_mask
14551,incorrect_mask/00017_Mask_Chin.jpg,incorrect_mask
757,not_mask/02655.jpg,not_mask
5313,correct_mask/04841_Mask.jpg,correct_mask
2284,not_mask/02138.jpg,not_mask
9247,correct_mask/00360_Mask.jpg,correct_mask
4827,not_mask/02868.jpg,not_mask
12985,incorrect_mask/02768_Mask_Mouth_Chin.jpg,incorrect_mask
807,not_mask/03581.jpg,not_mask
3907,not_mask/03731.jpg,not_mask
7023,correct_mask/02753_Mask.jpg,correct_mask
1956,not_mask/02073.jpg,not_mask
10031,incorrect_mask/04713_Mask_Mouth_Chin.jpg,incorrect_mask
11955,incorrect_mask/incorrect-mask-29.jpg,incorrect_mask
2402,not_mask/01891.jpg,not_mask
10537,incorrect_mask/04789_Mask_Mouth_Chin.jpg,incorrect_mask
1073,not_mask/04301.jpg,not_mask
6524,correct_mask/00580_Mask.jpg,correct_mask
12476,incorrect_mask/03583_Mask_Chin.jpg,incorrect_mask
14656,incorrect_mask/01838_Mask_Mouth_Chin.jpg,incorrect_mask
8095,correct_mask/00860_Mask.jpg,correct_mask
10924,incorrect_mask/incorrect-mask-95.jpg,incorrect_mask
13281,incorrect_mask/04855_Mask_Mouth_Chin.jpg,incorrect_mask
10962,incorrect_mask/03652_Mask_Mouth_Chin.jpg,incorrect_mask
11711,incorrect_mask/01331_Mask_Mouth_Chin.jpg,incorrect_mask
1003,not_mask/01423.jpg,not_mask
7658,correct_mask/01553_Mask.jpg,correct_mask
13347,incorrect_mask/04466_Mask_Mouth_Chin.jpg,incorrect_mask
7566,correct_mask/00196_Mask.jpg,correct_mask
13540,incorrect_mask/aug_249.jpg,incorrect_mask
5368,correct_mask/02194_Mask.jpg,correct_mask
11842,incorrect_mask/04178_Mask_Mouth_Chin.jpg,incorrect_mask
6289,correct_mask/00131_Mask.jpg,correct_mask
9747,incorrect_mask/03876_Mask_Mouth_Chin.jpg,incorrect_mask
12914,incorrect_mask/03492_Mask_Mouth_Chin.jpg,incorrect_mask
9332,correct_mask/04605_Mask.jpg,correct_mask
985,not_mask/04393.jpg,not_mask
12425,incorrect_mask/01849_Mask_Mouth_Chin.jpg,incorrect_mask
6169,correct_mask/04327_Mask.jpg,correct_mask
11224,incorrect_mask/04339_Mask_Mouth_Chin.jpg,incorrect_mask
7384,correct_mask/correct_mask_000767.jpg,correct_mask
12669,incorrect_mask/00672_Mask_Mouth_Chin.jpg,incorrect_mask
13396,incorrect_mask/00500_Mask_Mouth_Chin.jpg,incorrect_mask
13739,incorrect_mask/03419_Mask_Mouth_Chin.jpg,incorrect_mask
2462,not_mask/02302.jpg,not_mask
268,not_mask/00754.jpg,not_mask
7962,correct_mask/04024_Mask.jpg,correct_mask
3580,not_mask/02691.jpg,not_mask
71,not_mask/00111.jpg,not_mask
11913,incorrect_mask/incorrect-mask-41.jpg,incorrect_mask
11294,incorrect_mask/aug_374.jpg,incorrect_mask
2821,not_mask/03415.jpg,not_mask
13159,incorrect_mask/00815_Mask_Mouth_Chin.jpg,incorrect_mask
589,not_mask/01838.jpg,not_mask
10811,incorrect_mask/01761_Mask_Mouth_Chin.jpg,incorrect_mask
11780,incorrect_mask/04129_Mask_Mouth_Chin.jpg,incorrect_mask
12821,incorrect_mask/00775_Mask_Mouth_Chin.jpg,incorrect_mask
11388,incorrect_mask/03076_Mask_Mouth_Chin.jpg,incorrect_mask
10584,incorrect_mask/01767_Mask_Mouth_Chin.jpg,incorrect_mask
3758,not_mask/04216.jpg,not_mask
6845,correct_mask/03400_Mask.jpg,correct_mask
2028,not_mask/03241.jpg,not_mask
8869,correct_mask/03039_Mask.jpg,correct_mask
10066,incorrect_mask/aug_281.jpg,incorrect_mask
5454,correct_mask/01487_Mask.jpg,correct_mask
9684,correct_mask/02717_Mask.jpg,correct_mask
13496,incorrect_mask/00441_Mask_Mouth_Chin.jpg,incorrect_mask
9611,correct_mask/correct_mask_001317.jpg,correct_mask
12190,incorrect_mask/01056_Mask_Mouth_Chin.jpg,incorrect_mask
2432,not_mask/04097.jpg,not_mask
4647,not_mask/04849.jpg,not_mask
8469,correct_mask/02655_Mask.jpg,correct_mask
9799,incorrect_mask/03453_Mask_Mouth_Chin.jpg,incorrect_mask
896,not_mask/04263.jpg,not_mask
12067,incorrect_mask/02551_Mask_Mouth_Chin.jpg,incorrect_mask
1587,not_mask/04329.jpg,not_mask
6686,correct_mask/correct_mask_001219.jpg,correct_mask
1719,not_mask/02860.jpg,not_mask
6100,correct_mask/00312_Mask.jpg,correct_mask
3806,not_mask/02937.jpg,not_mask
8806,correct_mask/02048_Mask.jpg,correct_mask
11255,incorrect_mask/aug_585.jpg,incorrect_mask
3961,not_mask/00550.jpg,not_mask
9787,incorrect_mask/04150_Mask_Mouth_Chin.jpg,incorrect_mask
7036,correct_mask/02627_Mask.jpg,correct_mask
12410,incorrect_mask/04286_Mask_Mouth_Chin.jpg,incorrect_mask
890,not_mask/04122.jpg,not_mask
13214,incorrect_mask/04157_Mask_Mouth_Chin.jpg,incorrect_mask
4006,not_mask/03175.jpg,not_mask
4939,not_mask/01552.jpg,not_mask
11619,incorrect_mask/04593_Mask_Mouth_Chin.jpg,incorrect_mask
9494,correct_mask/04261_Mask.jpg,correct_mask
5898,correct_mask/02509_Mask.jpg,correct_mask
11030,incorrect_mask/03844_Mask_Mouth_Chin.jpg,incorrect_mask
11708,incorrect_mask/04431_Mask_Mouth_Chin.jpg,incorrect_mask
11063,incorrect_mask/incorrect-mask-23.jpg,incorrect_mask
584,not_mask/01948.jpg,not_mask
3932,not_mask/00015.jpg,not_mask
1260,not_mask/01159.jpg,not_mask
13321,incorrect_mask/01535_Mask_Mouth_Chin.jpg,incorrect_mask
310,not_mask/01118.jpg,not_mask
1716,not_mask/04465.jpg,not_mask
6009,correct_mask/04373_Mask.jpg,correct_mask
2052,not_mask/01261.jpg,not_mask
10182,incorrect_mask/00304_Mask_Mouth_Chin.jpg,incorrect_mask
4668,not_mask/04580.jpg,not_mask
4298,not_mask/01709.jpg,not_mask
6646,correct_mask/02523_Mask.jpg,correct_mask
3783,not_mask/00371.jpg,not_mask
1008,not_mask/02374.jpg,not_mask
7347,correct_mask/02289_Mask.jpg,correct_mask
12231,incorrect_mask/04694_Mask_Mouth_Chin.jpg,incorrect_mask
13743,incorrect_mask/04406_Mask_Mouth_Chin.jpg,incorrect_mask
8383,correct_mask/04017_Mask.jpg,correct_mask
11242,incorrect_mask/03697_Mask_Chin.jpg,incorrect_mask
4059,not_mask/03226.jpg,not_mask
8721,correct_mask/03612_Mask.jpg,correct_mask
90,not_mask/01093.jpg,not_mask
1987,not_mask/02663.jpg,not_mask
10596,incorrect_mask/01159_Mask_Mouth_Chin.jpg,incorrect_mask
11465,incorrect_mask/04402_Mask_Mouth_Chin.jpg,incorrect_mask
7279,correct_mask/correct_mask_000605.jpg,correct_mask
